county,ward,office,district,total votes,party,candidate,votes
Forest,Town Of Armstrong Creek Ward 1,State Senate,12,148,REP,Kim Simac,61
Forest,Town Of Armstrong Creek Ward 1,State Senate,12,148,DEM,Jim Holperin,86
Forest,Town Of Armstrong Creek Ward 1,State Senate,12,148,,Scattering,1
Forest,Town Of Blackwell Ward 1,State Senate,12,22,REP,Kim Simac,12
Forest,Town Of Blackwell Ward 1,State Senate,12,22,DEM,Jim Holperin,10
Forest,Town Of Blackwell Ward 1,State Senate,12,22,,Scattering,0
Forest,Town Of Caswell Ward 1,State Senate,12,35,REP,Kim Simac,18
Forest,Town Of Caswell Ward 1,State Senate,12,35,DEM,Jim Holperin,17
Forest,Town Of Caswell Ward 1,State Senate,12,35,,Scattering,0
Forest,Town Of Crandon Wards 1 & 2,State Senate,12,194,REP,Kim Simac,49
Forest,Town Of Crandon Wards 1 & 2,State Senate,12,194,DEM,Jim Holperin,145
Forest,Town Of Crandon Wards 1 & 2,State Senate,12,194,,Scattering,0
Forest,Town Of Freedom Ward 1,State Senate,12,171,REP,Kim Simac,102
Forest,Town Of Freedom Ward 1,State Senate,12,171,DEM,Jim Holperin,69
Forest,Town Of Freedom Ward 1,State Senate,12,171,,Scattering,0
Forest,Town Of Hiles Ward 1,State Senate,12,176,REP,Kim Simac,74
Forest,Town Of Hiles Ward 1,State Senate,12,176,DEM,Jim Holperin,102
Forest,Town Of Hiles Ward 1,State Senate,12,176,,Scattering,0
Forest,Town Of Laona Wards 1-3,State Senate,12,410,REP,Kim Simac,180
Forest,Town Of Laona Wards 1-3,State Senate,12,410,DEM,Jim Holperin,230
Forest,Town Of Laona Wards 1-3,State Senate,12,410,,Scattering,0
Forest,Town Of Lincoln Wards 1 - 3,State Senate,12,293,REP,Kim Simac,128
Forest,Town Of Lincoln Wards 1 - 3,State Senate,12,293,DEM,Jim Holperin,165
Forest,Town Of Lincoln Wards 1 - 3,State Senate,12,293,,Scattering,0
Forest,Town Of Nashville Ward 1,State Senate,12,86,REP,Kim Simac,45
Forest,Town Of Nashville Ward 1,State Senate,12,86,DEM,Jim Holperin,41
Forest,Town Of Nashville Ward 1,State Senate,12,86,,Scattering,0
Forest,Town Of Nashville Ward 2,State Senate,12,179,REP,Kim Simac,116
Forest,Town Of Nashville Ward 2,State Senate,12,179,DEM,Jim Holperin,63
Forest,Town Of Nashville Ward 2,State Senate,12,179,,Scattering,0
Forest,Town Of Nashville Ward 3,State Senate,12,75,REP,Kim Simac,12
Forest,Town Of Nashville Ward 3,State Senate,12,75,DEM,Jim Holperin,63
Forest,Town Of Nashville Ward 3,State Senate,12,75,,Scattering,0
Forest,Town Of Nashville Ward 4,State Senate,12,6,REP,Kim Simac,1
Forest,Town Of Nashville Ward 4,State Senate,12,6,DEM,Jim Holperin,5
Forest,Town Of Nashville Ward 4,State Senate,12,6,,Scattering,0
Forest,Town Of Popple River Ward 1,State Senate,12,18,REP,Kim Simac,6
Forest,Town Of Popple River Ward 1,State Senate,12,18,DEM,Jim Holperin,12
Forest,Town Of Popple River Ward 1,State Senate,12,18,,Scattering,0
Forest,Town Of Ross Ward 1,State Senate,12,45,REP,Kim Simac,20
Forest,Town Of Ross Ward 1,State Senate,12,45,DEM,Jim Holperin,24
Forest,Town Of Ross Ward 1,State Senate,12,45,,Scattering,1
Forest,Town Of Wabeno Wards 1 - 5,State Senate,12,252,REP,Kim Simac,126
Forest,Town Of Wabeno Wards 1 - 5,State Senate,12,252,DEM,Jim Holperin,126
Forest,Town Of Wabeno Wards 1 - 5,State Senate,12,252,,Scattering,0
Forest,City Of Crandon Wards 1-4,State Senate,12,536,REP,Kim Simac,189
Forest,City Of Crandon Wards 1-4,State Senate,12,536,DEM,Jim Holperin,347
Forest,City Of Crandon Wards 1-4,State Senate,12,536,,Scattering,0
Langlade,Town Of Ackley Ward 1,State Senate,12,187,REP,Kim Simac,97
Langlade,Town Of Ackley Ward 1,State Senate,12,187,DEM,Jim Holperin,90
Langlade,Town Of Ackley Ward 1,State Senate,12,187,,Scattering,0
Langlade,Town Of Ainsworth Ward 1,State Senate,12,180,REP,Kim Simac,85
Langlade,Town Of Ainsworth Ward 1,State Senate,12,180,DEM,Jim Holperin,95
Langlade,Town Of Ainsworth Ward 1,State Senate,12,180,,Scattering,0
Langlade,Town Of Antigo Wards 1 & 2,State Senate,12,534,REP,Kim Simac,291
Langlade,Town Of Antigo Wards 1 & 2,State Senate,12,534,DEM,Jim Holperin,242
Langlade,Town Of Antigo Wards 1 & 2,State Senate,12,534,,Scattering,1
Langlade,Town Of Elcho Wards 1 - 3,State Senate,12,512,REP,Kim Simac,250
Langlade,Town Of Elcho Wards 1 - 3,State Senate,12,512,DEM,Jim Holperin,261
Langlade,Town Of Elcho Wards 1 - 3,State Senate,12,512,,Scattering,1
Langlade,Town Of Evergreen Ward 1,State Senate,12,171,REP,Kim Simac,89
Langlade,Town Of Evergreen Ward 1,State Senate,12,171,DEM,Jim Holperin,82
Langlade,Town Of Evergreen Ward 1,State Senate,12,171,,Scattering,0
Langlade,Town Of Langlade Wards 1 & 2,State Senate,12,183,REP,Kim Simac,101
Langlade,Town Of Langlade Wards 1 & 2,State Senate,12,183,DEM,Jim Holperin,82
Langlade,Town Of Langlade Wards 1 & 2,State Senate,12,183,,Scattering,0
Langlade,Town Of Neva Ward 1,State Senate,12,337,REP,Kim Simac,194
Langlade,Town Of Neva Ward 1,State Senate,12,337,DEM,Jim Holperin,143
Langlade,Town Of Neva Ward 1,State Senate,12,337,,Scattering,0
Langlade,Town Of Norwood Wards 1 & 2,State Senate,12,297,REP,Kim Simac,188
Langlade,Town Of Norwood Wards 1 & 2,State Senate,12,297,DEM,Jim Holperin,109
Langlade,Town Of Norwood Wards 1 & 2,State Senate,12,297,,Scattering,0
Langlade,Town Of Parrish Ward 1,State Senate,12,42,REP,Kim Simac,22
Langlade,Town Of Parrish Ward 1,State Senate,12,42,DEM,Jim Holperin,20
Langlade,Town Of Parrish Ward 1,State Senate,12,42,,Scattering,0
Langlade,Town Of Peck Ward 1,State Senate,12,127,REP,Kim Simac,78
Langlade,Town Of Peck Ward 1,State Senate,12,127,DEM,Jim Holperin,49
Langlade,Town Of Peck Ward 1,State Senate,12,127,,Scattering,0
Langlade,Town Of Polar Wards 1 & 2,State Senate,12,379,REP,Kim Simac,208
Langlade,Town Of Polar Wards 1 & 2,State Senate,12,379,DEM,Jim Holperin,170
Langlade,Town Of Polar Wards 1 & 2,State Senate,12,379,,Scattering,1
Langlade,Town Of Price Wards 1 & 2,State Senate,12,72,REP,Kim Simac,41
Langlade,Town Of Price Wards 1 & 2,State Senate,12,72,DEM,Jim Holperin,31
Langlade,Town Of Price Wards 1 & 2,State Senate,12,72,,Scattering,0
Langlade,Town Of Rolling Wards 1 & 2,State Senate,12,454,REP,Kim Simac,242
Langlade,Town Of Rolling Wards 1 & 2,State Senate,12,454,DEM,Jim Holperin,212
Langlade,Town Of Rolling Wards 1 & 2,State Senate,12,454,,Scattering,0
Langlade,Town Of Summit Ward 1,State Senate,12,69,REP,Kim Simac,40
Langlade,Town Of Summit Ward 1,State Senate,12,69,DEM,Jim Holperin,29
Langlade,Town Of Summit Ward 1,State Senate,12,69,,Scattering,0
Langlade,Town Of Upham Ward 1,State Senate,12,334,REP,Kim Simac,179
Langlade,Town Of Upham Ward 1,State Senate,12,334,DEM,Jim Holperin,155
Langlade,Town Of Upham Ward 1,State Senate,12,334,,Scattering,0
Langlade,Town Of Vilas Ward 1,State Senate,12,73,REP,Kim Simac,45
Langlade,Town Of Vilas Ward 1,State Senate,12,73,DEM,Jim Holperin,28
Langlade,Town Of Vilas Ward 1,State Senate,12,73,,Scattering,0
Langlade,Town Of Wolf River Wards 1 & 2,State Senate,12,289,REP,Kim Simac,145
Langlade,Town Of Wolf River Wards 1 & 2,State Senate,12,289,DEM,Jim Holperin,144
Langlade,Town Of Wolf River Wards 1 & 2,State Senate,12,289,,Scattering,0
Langlade,Village Of White Lake Ward 1,State Senate,12,97,REP,Kim Simac,36
Langlade,Village Of White Lake Ward 1,State Senate,12,97,DEM,Jim Holperin,57
Langlade,Village Of White Lake Ward 1,State Senate,12,97,,Scattering,4
Langlade,City Of Antigo Ward 1,State Senate,12,272,REP,Kim Simac,116
Langlade,City Of Antigo Ward 1,State Senate,12,272,DEM,Jim Holperin,155
Langlade,City Of Antigo Ward 1,State Senate,12,272,,Scattering,1
Langlade,City Of Antigo Ward 2,State Senate,12,261,REP,Kim Simac,101
Langlade,City Of Antigo Ward 2,State Senate,12,261,DEM,Jim Holperin,160
Langlade,City Of Antigo Ward 2,State Senate,12,261,,Scattering,0
Langlade,City Of Antigo Ward 3,State Senate,12,248,REP,Kim Simac,110
Langlade,City Of Antigo Ward 3,State Senate,12,248,DEM,Jim Holperin,136
Langlade,City Of Antigo Ward 3,State Senate,12,248,,Scattering,2
Langlade,City Of Antigo Ward 4,State Senate,12,219,REP,Kim Simac,95
Langlade,City Of Antigo Ward 4,State Senate,12,219,DEM,Jim Holperin,122
Langlade,City Of Antigo Ward 4,State Senate,12,219,,Scattering,2
Langlade,City Of Antigo Ward 5,State Senate,12,189,REP,Kim Simac,63
Langlade,City Of Antigo Ward 5,State Senate,12,189,DEM,Jim Holperin,126
Langlade,City Of Antigo Ward 5,State Senate,12,189,,Scattering,0
Langlade,City Of Antigo Ward 6,State Senate,12,198,REP,Kim Simac,96
Langlade,City Of Antigo Ward 6,State Senate,12,198,DEM,Jim Holperin,101
Langlade,City Of Antigo Ward 6,State Senate,12,198,,Scattering,1
Langlade,City Of Antigo Ward 7,State Senate,12,324,REP,Kim Simac,148
Langlade,City Of Antigo Ward 7,State Senate,12,324,DEM,Jim Holperin,175
Langlade,City Of Antigo Ward 7,State Senate,12,324,,Scattering,1
Langlade,City Of Antigo Ward 8,State Senate,12,225,REP,Kim Simac,94
Langlade,City Of Antigo Ward 8,State Senate,12,225,DEM,Jim Holperin,130
Langlade,City Of Antigo Ward 8,State Senate,12,225,,Scattering,1
Langlade,City Of Antigo Ward 9,State Senate,12,273,REP,Kim Simac,117
Langlade,City Of Antigo Ward 9,State Senate,12,273,DEM,Jim Holperin,153
Langlade,City Of Antigo Ward 9,State Senate,12,273,,Scattering,3
Lincoln,Town Of Birch Wards 1 & 2,State Senate,12,161,REP,Kim Simac,60
Lincoln,Town Of Birch Wards 1 & 2,State Senate,12,161,DEM,Jim Holperin,101
Lincoln,Town Of Birch Wards 1 & 2,State Senate,12,161,,Scattering,0
Lincoln,Town Of Bradley Bradley Town 1-4,State Senate,12,1012,REP,Kim Simac,374
Lincoln,Town Of Bradley Bradley Town 1-4,State Senate,12,1012,DEM,Jim Holperin,634
Lincoln,Town Of Bradley Bradley Town 1-4,State Senate,12,1012,,Scattering,4
Lincoln,Town Of Corning Ward 1,State Senate,12,258,REP,Kim Simac,115
Lincoln,Town Of Corning Ward 1,State Senate,12,258,DEM,Jim Holperin,143
Lincoln,Town Of Corning Ward 1,State Senate,12,258,,Scattering,0
Lincoln,Town Of Harding Ward 1,State Senate,12,153,REP,Kim Simac,77
Lincoln,Town Of Harding Ward 1,State Senate,12,153,DEM,Jim Holperin,76
Lincoln,Town Of Harding Ward 1,State Senate,12,153,,Scattering,0
Lincoln,Town Of Harrison Wards 1 - 4,State Senate,12,380,REP,Kim Simac,169
Lincoln,Town Of Harrison Wards 1 - 4,State Senate,12,380,DEM,Jim Holperin,210
Lincoln,Town Of Harrison Wards 1 - 4,State Senate,12,380,,Scattering,1
Lincoln,Town Of King Ward 1,State Senate,12,428,REP,Kim Simac,161
Lincoln,Town Of King Ward 1,State Senate,12,428,DEM,Jim Holperin,267
Lincoln,Town Of King Ward 1,State Senate,12,428,,Scattering,0
Lincoln,Town Of Merrill Wards 1 - 5,State Senate,12,1080,REP,Kim Simac,452
Lincoln,Town Of Merrill Wards 1 - 5,State Senate,12,1080,DEM,Jim Holperin,626
Lincoln,Town Of Merrill Wards 1 - 5,State Senate,12,1080,,Scattering,2
Lincoln,Town Of Pine River Wards 1 - 3,State Senate,12,712,REP,Kim Simac,360
Lincoln,Town Of Pine River Wards 1 - 3,State Senate,12,712,DEM,Jim Holperin,352
Lincoln,Town Of Pine River Wards 1 - 3,State Senate,12,712,,Scattering,0
Lincoln,Town Of Rock Falls Wards 1 & 2,State Senate,12,246,REP,Kim Simac,118
Lincoln,Town Of Rock Falls Wards 1 & 2,State Senate,12,246,DEM,Jim Holperin,127
Lincoln,Town Of Rock Falls Wards 1 & 2,State Senate,12,246,,Scattering,1
Lincoln,Town Of Russell Ward 1,State Senate,12,241,REP,Kim Simac,121
Lincoln,Town Of Russell Ward 1,State Senate,12,241,DEM,Jim Holperin,120
Lincoln,Town Of Russell Ward 1,State Senate,12,241,,Scattering,0
Lincoln,Town Of Schley Wards 1 & 2,State Senate,12,304,REP,Kim Simac,161
Lincoln,Town Of Schley Wards 1 & 2,State Senate,12,304,DEM,Jim Holperin,143
Lincoln,Town Of Schley Wards 1 & 2,State Senate,12,304,,Scattering,0
Lincoln,Town Of Scott Wards 1 & 2,State Senate,12,490,REP,Kim Simac,229
Lincoln,Town Of Scott Wards 1 & 2,State Senate,12,490,DEM,Jim Holperin,261
Lincoln,Town Of Scott Wards 1 & 2,State Senate,12,490,,Scattering,0
Lincoln,Town Of Skanawan Ward 1,State Senate,12,179,REP,Kim Simac,79
Lincoln,Town Of Skanawan Ward 1,State Senate,12,179,DEM,Jim Holperin,100
Lincoln,Town Of Skanawan Ward 1,State Senate,12,179,,Scattering,0
Lincoln,Town Of Somo Ward 1,State Senate,12,52,REP,Kim Simac,16
Lincoln,Town Of Somo Ward 1,State Senate,12,52,DEM,Jim Holperin,36
Lincoln,Town Of Somo Ward 1,State Senate,12,52,,Scattering,0
Lincoln,Town Of Tomahawk Wards 1 & 2,State Senate,12,182,REP,Kim Simac,54
Lincoln,Town Of Tomahawk Wards 1 & 2,State Senate,12,182,DEM,Jim Holperin,128
Lincoln,Town Of Tomahawk Wards 1 & 2,State Senate,12,182,,Scattering,0
Lincoln,Town Of Wilson Ward 1,State Senate,12,135,REP,Kim Simac,59
Lincoln,Town Of Wilson Ward 1,State Senate,12,135,DEM,Jim Holperin,76
Lincoln,Town Of Wilson Ward 1,State Senate,12,135,,Scattering,0
Lincoln,City Of Merrill Ward 1,State Senate,12,404,REP,Kim Simac,136
Lincoln,City Of Merrill Ward 1,State Senate,12,404,DEM,Jim Holperin,268
Lincoln,City Of Merrill Ward 1,State Senate,12,404,,Scattering,0
Lincoln,City Of Merrill Ward 2,State Senate,12,371,REP,Kim Simac,154
Lincoln,City Of Merrill Ward 2,State Senate,12,371,DEM,Jim Holperin,216
Lincoln,City Of Merrill Ward 2,State Senate,12,371,,Scattering,1
Lincoln,City Of Merrill Ward 3,State Senate,12,299,REP,Kim Simac,111
Lincoln,City Of Merrill Ward 3,State Senate,12,299,DEM,Jim Holperin,188
Lincoln,City Of Merrill Ward 3,State Senate,12,299,,Scattering,0
Lincoln,City Of Merrill Ward 4,State Senate,12,343,REP,Kim Simac,121
Lincoln,City Of Merrill Ward 4,State Senate,12,343,DEM,Jim Holperin,222
Lincoln,City Of Merrill Ward 4,State Senate,12,343,,Scattering,0
Lincoln,City Of Merrill Ward 5,State Senate,12,325,REP,Kim Simac,96
Lincoln,City Of Merrill Ward 5,State Senate,12,325,DEM,Jim Holperin,229
Lincoln,City Of Merrill Ward 5,State Senate,12,325,,Scattering,0
Lincoln,City Of Merrill Ward 6,State Senate,12,408,REP,Kim Simac,137
Lincoln,City Of Merrill Ward 6,State Senate,12,408,DEM,Jim Holperin,271
Lincoln,City Of Merrill Ward 6,State Senate,12,408,,Scattering,0
Lincoln,City Of Merrill Ward 7,State Senate,12,389,REP,Kim Simac,130
Lincoln,City Of Merrill Ward 7,State Senate,12,389,DEM,Jim Holperin,259
Lincoln,City Of Merrill Ward 7,State Senate,12,389,,Scattering,0
Lincoln,City Of Merrill Ward 8,State Senate,12,286,REP,Kim Simac,91
Lincoln,City Of Merrill Ward 8,State Senate,12,286,DEM,Jim Holperin,193
Lincoln,City Of Merrill Ward 8,State Senate,12,286,,Scattering,2
Lincoln,City Of Tomahawk Wards 1 & 2,State Senate,12,280,REP,Kim Simac,64
Lincoln,City Of Tomahawk Wards 1 & 2,State Senate,12,280,DEM,Jim Holperin,216
Lincoln,City Of Tomahawk Wards 1 & 2,State Senate,12,280,,Scattering,0
Lincoln,City Of Tomahawk Wards 3 & 4,State Senate,12,415,REP,Kim Simac,137
Lincoln,City Of Tomahawk Wards 3 & 4,State Senate,12,415,DEM,Jim Holperin,277
Lincoln,City Of Tomahawk Wards 3 & 4,State Senate,12,415,,Scattering,1
Lincoln,City Of Tomahawk Wards 5 & 6,State Senate,12,393,REP,Kim Simac,137
Lincoln,City Of Tomahawk Wards 5 & 6,State Senate,12,393,DEM,Jim Holperin,255
Lincoln,City Of Tomahawk Wards 5 & 6,State Senate,12,393,,Scattering,1
Marathon,Town Of Elderon Ward 1,State Senate,12,171,REP,Kim Simac,89
Marathon,Town Of Elderon Ward 1,State Senate,12,171,DEM,Jim Holperin,82
Marathon,Town Of Elderon Ward 1,State Senate,12,171,,Scattering,0
Marathon,Town Of Halsey Ward 1,State Senate,12,128,REP,Kim Simac,66
Marathon,Town Of Halsey Ward 1,State Senate,12,128,DEM,Jim Holperin,62
Marathon,Town Of Halsey Ward 1,State Senate,12,128,,Scattering,0
Marathon,Town Of Hamburg Ward 1,State Senate,12,247,REP,Kim Simac,134
Marathon,Town Of Hamburg Ward 1,State Senate,12,247,DEM,Jim Holperin,113
Marathon,Town Of Hamburg Ward 1,State Senate,12,247,,Scattering,0
Marathon,Town Of Harrison Ward 1,State Senate,12,98,REP,Kim Simac,54
Marathon,Town Of Harrison Ward 1,State Senate,12,98,DEM,Jim Holperin,44
Marathon,Town Of Harrison Ward 1,State Senate,12,98,,Scattering,0
Marathon,Town Of Hewitt Ward 1,State Senate,12,148,REP,Kim Simac,77
Marathon,Town Of Hewitt Ward 1,State Senate,12,148,DEM,Jim Holperin,69
Marathon,Town Of Hewitt Ward 1,State Senate,12,148,,Scattering,2
Marathon,Village Of Athens Wards 1 & 2,State Senate,12,296,REP,Kim Simac,136
Marathon,Village Of Athens Wards 1 & 2,State Senate,12,296,DEM,Jim Holperin,156
Marathon,Village Of Athens Wards 1 & 2,State Senate,12,296,,Scattering,4
Marathon,Village Of Birnamwood Ward 2,State Senate,12,8,REP,Kim Simac,2
Marathon,Village Of Birnamwood Ward 2,State Senate,12,8,DEM,Jim Holperin,6
Marathon,Village Of Birnamwood Ward 2,State Senate,12,8,,Scattering,0
Marathon,Village Of Elderon Ward 1,State Senate,12,41,REP,Kim Simac,16
Marathon,Village Of Elderon Ward 1,State Senate,12,41,DEM,Jim Holperin,25
Marathon,Village Of Elderon Ward 1,State Senate,12,41,,Scattering,0
Marinette,Town Of Amberg Ward 1,State Senate,12,218,REP,Kim Simac,121
Marinette,Town Of Amberg Ward 1,State Senate,12,218,DEM,Jim Holperin,97
Marinette,Town Of Amberg Ward 1,State Senate,12,218,,Scattering,0
Marinette,Town Of Athelstane Wards 1 & 2,State Senate,12,177,REP,Kim Simac,94
Marinette,Town Of Athelstane Wards 1 & 2,State Senate,12,177,DEM,Jim Holperin,83
Marinette,Town Of Athelstane Wards 1 & 2,State Senate,12,177,,Scattering,0
Marinette,Town Of Beecher Wards 1 - 3,State Senate,12,201,REP,Kim Simac,103
Marinette,Town Of Beecher Wards 1 - 3,State Senate,12,201,DEM,Jim Holperin,98
Marinette,Town Of Beecher Wards 1 - 3,State Senate,12,201,,Scattering,0
Marinette,Town Of Dunbar Wards 1 & 2,State Senate,12,219,REP,Kim Simac,156
Marinette,Town Of Dunbar Wards 1 & 2,State Senate,12,219,DEM,Jim Holperin,63
Marinette,Town Of Dunbar Wards 1 & 2,State Senate,12,219,,Scattering,0
Marinette,Town Of Goodman Ward 1,State Senate,12,185,REP,Kim Simac,75
Marinette,Town Of Goodman Ward 1,State Senate,12,185,DEM,Jim Holperin,110
Marinette,Town Of Goodman Ward 1,State Senate,12,185,,Scattering,0
Marinette,Town Of Lake Wards 1 & 2,State Senate,12,284,REP,Kim Simac,145
Marinette,Town Of Lake Wards 1 & 2,State Senate,12,284,DEM,Jim Holperin,139
Marinette,Town Of Lake Wards 1 & 2,State Senate,12,284,,Scattering,0
Marinette,Town Of Middle Inlet Wards 1 & 2,State Senate,12,188,REP,Kim Simac,85
Marinette,Town Of Middle Inlet Wards 1 & 2,State Senate,12,188,DEM,Jim Holperin,103
Marinette,Town Of Middle Inlet Wards 1 & 2,State Senate,12,188,,Scattering,0
Marinette,Town Of Niagara Ward 1,State Senate,12,234,REP,Kim Simac,113
Marinette,Town Of Niagara Ward 1,State Senate,12,234,DEM,Jim Holperin,121
Marinette,Town Of Niagara Ward 1,State Senate,12,234,,Scattering,0
Marinette,Town Of Pembine Wards 1 & 2,State Senate,12,268,REP,Kim Simac,158
Marinette,Town Of Pembine Wards 1 & 2,State Senate,12,268,DEM,Jim Holperin,110
Marinette,Town Of Pembine Wards 1 & 2,State Senate,12,268,,Scattering,0
Marinette,Town Of Porterfield Wards 1 - 3,State Senate,12,405,REP,Kim Simac,196
Marinette,Town Of Porterfield Wards 1 - 3,State Senate,12,405,DEM,Jim Holperin,209
Marinette,Town Of Porterfield Wards 1 - 3,State Senate,12,405,,Scattering,0
Marinette,Town Of Silver Cliff Wards 1 & 2,State Senate,12,198,REP,Kim Simac,124
Marinette,Town Of Silver Cliff Wards 1 & 2,State Senate,12,198,DEM,Jim Holperin,74
Marinette,Town Of Silver Cliff Wards 1 & 2,State Senate,12,198,,Scattering,0
Marinette,Town Of Stephenson Wards 1 - 3,State Senate,12,466,REP,Kim Simac,235
Marinette,Town Of Stephenson Wards 1 - 3,State Senate,12,466,DEM,Jim Holperin,230
Marinette,Town Of Stephenson Wards 1 - 3,State Senate,12,466,,Scattering,1
Marinette,Town Of Stephenson Wards 4 - 6,State Senate,12,360,REP,Kim Simac,176
Marinette,Town Of Stephenson Wards 4 - 6,State Senate,12,360,DEM,Jim Holperin,184
Marinette,Town Of Stephenson Wards 4 - 6,State Senate,12,360,,Scattering,0
Marinette,Town Of Wagner Ward 1,State Senate,12,185,REP,Kim Simac,94
Marinette,Town Of Wagner Ward 1,State Senate,12,185,DEM,Jim Holperin,91
Marinette,Town Of Wagner Ward 1,State Senate,12,185,,Scattering,0
Marinette,Town Of Wausaukee Wards 1 - 4,State Senate,12,333,REP,Kim Simac,174
Marinette,Town Of Wausaukee Wards 1 - 4,State Senate,12,333,DEM,Jim Holperin,159
Marinette,Town Of Wausaukee Wards 1 - 4,State Senate,12,333,,Scattering,0
Marinette,Village Of Crivitz Ward 1,State Senate,12,220,REP,Kim Simac,113
Marinette,Village Of Crivitz Ward 1,State Senate,12,220,DEM,Jim Holperin,107
Marinette,Village Of Crivitz Ward 1,State Senate,12,220,,Scattering,0
Marinette,Village Of Wausaukee Ward 1,State Senate,12,118,REP,Kim Simac,51
Marinette,Village Of Wausaukee Ward 1,State Senate,12,118,DEM,Jim Holperin,67
Marinette,Village Of Wausaukee Ward 1,State Senate,12,118,,Scattering,0
Marinette,City Of Niagara Wards 1 - 3,State Senate,12,341,REP,Kim Simac,118
Marinette,City Of Niagara Wards 1 - 3,State Senate,12,341,DEM,Jim Holperin,223
Marinette,City Of Niagara Wards 1 - 3,State Senate,12,341,,Scattering,0
Menominee,"Town Of Menominee Wards 1, 3 - 5",State Senate,12,362,REP,Kim Simac,99
Menominee,"Town Of Menominee Wards 1, 3 - 5",State Senate,12,362,DEM,Jim Holperin,263
Menominee,"Town Of Menominee Wards 1, 3 - 5",State Senate,12,362,,Scattering,0
Menominee,Town Of Menominee Ward 2,State Senate,12,69,REP,Kim Simac,1
Menominee,Town Of Menominee Ward 2,State Senate,12,69,DEM,Jim Holperin,68
Menominee,Town Of Menominee Ward 2,State Senate,12,69,,Scattering,0
Oconto,Town Of Doty Wards 1 & 2,State Senate,12,110,REP,Kim Simac,67
Oconto,Town Of Doty Wards 1 & 2,State Senate,12,110,DEM,Jim Holperin,43
Oconto,Town Of Doty Wards 1 & 2,State Senate,12,110,,Scattering,0
Oconto,Town Of Lakewood Ward 1,State Senate,12,342,REP,Kim Simac,203
Oconto,Town Of Lakewood Ward 1,State Senate,12,342,DEM,Jim Holperin,138
Oconto,Town Of Lakewood Ward 1,State Senate,12,342,,Scattering,1
Oconto,Town Of Mountain Wards 1 & 2,State Senate,12,238,REP,Kim Simac,112
Oconto,Town Of Mountain Wards 1 & 2,State Senate,12,238,DEM,Jim Holperin,126
Oconto,Town Of Mountain Wards 1 & 2,State Senate,12,238,,Scattering,0
Oconto,Town Of Riverview Wards 1 & 2,State Senate,12,287,REP,Kim Simac,124
Oconto,Town Of Riverview Wards 1 & 2,State Senate,12,287,DEM,Jim Holperin,163
Oconto,Town Of Riverview Wards 1 & 2,State Senate,12,287,,Scattering,0
Oconto,Town Of Townsend Ward 1,State Senate,12,381,REP,Kim Simac,186
Oconto,Town Of Townsend Ward 1,State Senate,12,381,DEM,Jim Holperin,195
Oconto,Town Of Townsend Ward 1,State Senate,12,381,,Scattering,0
Oneida,Town Of Cassian Wards 1 & 2,State Senate,12,501,REP,Kim Simac,236
